,initialActive,attractiveness,polarity,political_inclination,roundsCounter,activeCongruentInitial,activeNonCongruentInitial,activeCongruentFinal,activeNonCongruentFinal,activeCounter,activationsPerRound
0,1,0.36920906484340216,0.8692377163032218,1,3,1,0,4,0,4,1.3333333333333333
1,1,0.6959345557681753,0.5557619504945337,-1,2,1,0,1,3,4,2.0
2,1,0.5998296785289173,0.8203435244267281,1,9,1,0,117,7,124,13.777777777777779
3,1,0.5619731606541206,0.9092564052712621,-1,9,1,0,121,4,125,13.88888888888889
4,1,0.5096122285161004,0.7554896630316867,1,1,1,0,1,0,1,1.0
5,1,0.5050010045392849,0.8325187112630845,-1,4,1,0,12,0,12,3.0
6,1,0.5824988375333464,0.5605449707977934,1,2,1,0,3,0,3,1.5
7,1,0.44403139185243895,0.5553539000965964,-1,2,1,0,2,0,2,1.0
8,1,0.48124184685573534,0.8492792223412486,1,10,1,0,87,5,92,9.2
9,1,0.4319426728984386,0.8114197731683537,1,1,1,0,1,0,1,1.0
10,1,0.5027654277074622,0.6198888521109459,1,2,1,0,1,1,2,1.0
11,1,0.5289272913759602,0.5755076631931706,1,1,1,0,1,0,1,1.0
12,1,0.483762114444502,0.9333829451838648,-1,1,1,0,1,0,1,1.0
13,1,0.4305338222262729,0.5047762637942558,1,1,1,0,1,0,1,1.0
14,1,0.5453743618780477,0.9000769614677795,-1,3,1,0,5,0,5,1.6666666666666667
15,1,0.5861373241202769,0.8668284007272484,-1,2,1,0,3,0,3,1.5
16,1,0.4987032264345711,0.558944692859888,-1,2,1,0,3,0,3,1.5
17,1,0.5939706887882499,0.6208458135850541,1,3,1,0,1,2,3,1.0
18,1,0.4344438405782294,0.9449128890248533,-1,1,1,0,1,0,1,1.0
19,1,0.4208839760956739,0.5210686438960664,-1,2,1,0,2,0,2,1.0
20,1,0.48133741024951743,0.943995312794377,-1,12,1,0,116,0,116,9.666666666666666
21,1,0.48067105329915494,0.9815562417320047,1,3,1,0,11,0,11,3.6666666666666665
22,1,0.5110778634059802,0.6368956935165396,-1,1,1,0,1,0,1,1.0
23,1,0.512822920695662,0.9559688512858653,-1,9,1,0,120,0,120,13.333333333333334
24,1,0.59354532697787,0.9424911267264129,1,6,1,0,120,4,124,20.666666666666668
25,1,0.4519621506752734,0.893245298204379,1,11,1,0,87,4,91,8.272727272727273
26,1,0.5262785597188988,0.5367167556563868,1,1,1,0,1,0,1,1.0
27,1,0.5864630188368278,0.5537999243269947,1,1,1,0,1,0,1,1.0
28,1,0.44313285808400843,0.9356963417510665,-1,2,1,0,2,0,2,1.0
29,1,0.6152698362042849,0.6792913352596754,-1,2,1,0,4,0,4,2.0
30,1,0.5388585276878384,0.8160975020195995,1,1,1,0,1,0,1,1.0
31,1,0.44984952879323903,0.8002069364753012,-1,1,1,0,1,0,1,1.0
32,1,0.42343264565566824,0.9888457283007313,-1,3,1,0,10,0,10,3.3333333333333335
33,1,0.5998678997949306,0.8205999336106291,1,11,1,0,117,7,124,11.272727272727273
34,1,0.5073465062981225,0.6952359612254586,1,4,1,0,4,2,6,1.5
35,1,0.49185707835722514,0.7265389129064423,1,2,1,0,3,0,3,1.5
36,1,0.4943479922720468,0.9521021840355979,-1,9,1,0,119,0,119,13.222222222222221
37,1,0.5967475553350959,0.6784687874580266,-1,1,1,0,1,0,1,1.0
38,1,0.446928844903111,0.943689494961456,-1,1,1,0,1,0,1,1.0
39,1,0.5464160622051283,0.8803915266431657,1,13,1,0,114,5,119,9.153846153846153
40,1,0.5542227117006087,0.5468168930640132,1,2,1,0,4,0,4,2.0
41,1,0.46849006544092375,0.5596521332641973,1,2,1,0,2,0,2,1.0
42,1,0.42167969935025923,0.8868075147051389,-1,1,1,0,1,0,1,1.0
43,1,0.6398478345083278,0.974278903476655,-1,8,1,0,123,0,123,15.375
44,1,0.422195253694045,0.8595327105063733,1,1,1,0,1,0,1,1.0
45,1,0.5704069575380015,0.7095736430232813,-1,1,1,0,1,0,1,1.0
46,1,0.4578070980635041,0.5297341123337824,-1,2,1,0,3,0,3,1.5
47,1,0.43176023723983376,0.5060732103594923,1,4,1,0,3,2,5,1.25
48,1,0.5262784512414608,0.9623903132838234,-1,1,1,0,1,0,1,1.0
49,1,0.410785651878177,0.6925171789921959,-1,2,1,0,2,0,2,1.0
50,1,0.522730966222139,0.8716973117861018,-1,2,1,0,2,0,2,1.0
51,1,0.5887851996149108,0.7873528978494402,-1,9,1,0,118,11,129,14.333333333333334
52,1,0.6017699873983128,0.7298293374109803,-1,1,1,0,1,0,1,1.0
53,1,0.45799026228928474,0.5731037730719302,1,1,1,0,1,0,1,1.0
54,1,0.5572601206678213,0.599572905068233,1,1,1,0,1,0,1,1.0
55,1,0.4842843658054142,0.532725366423821,1,1,1,0,1,0,1,1.0
56,1,0.44024121410140105,0.81095876954808,1,2,1,0,4,0,4,2.0
57,1,0.3972006161090346,0.713700438530792,1,2,1,0,3,0,3,1.5
58,1,0.5249777463555433,0.9216301850918202,-1,2,1,0,3,0,3,1.5
59,1,0.49876448165899734,0.6153248312539712,-1,2,1,0,2,0,2,1.0
60,1,0.500330434945448,0.7121509208017761,-1,1,1,0,1,0,1,1.0
61,1,0.6488350973446334,0.5644494091279944,1,1,1,0,1,0,1,1.0
62,1,0.574598138653132,0.7533650764778781,1,1,1,0,1,0,1,1.0
63,1,0.5841138200549325,0.645415595505062,1,11,1,0,85,12,97,8.818181818181818
64,1,0.2703282654622545,0.6139839365347357,-1,2,1,0,2,0,2,1.0
65,1,0.48537204340393797,0.835479000075669,1,1,1,0,1,0,1,1.0
66,1,0.4383720817858413,0.5379828039657921,1,2,1,0,2,0,2,1.0
67,1,0.44144150425239603,0.9374540037504471,1,2,1,0,2,0,2,1.0
68,1,0.510344730883243,0.7409517116637869,1,1,1,0,1,0,1,1.0
69,1,0.5313446670338812,0.7353673961467226,-1,1,1,0,1,0,1,1.0
70,1,0.47159854957328806,0.6395933771624356,-1,2,1,0,2,0,2,1.0
71,1,0.44998490384552725,0.6540898556804275,-1,1,1,0,1,0,1,1.0
72,1,0.38281507946002874,0.7481914544285105,1,1,1,0,1,0,1,1.0
73,1,0.5377428835516119,0.9727358552966214,1,7,1,0,118,0,118,16.857142857142858
74,1,0.45805680545139926,0.5586077321219987,-1,2,1,0,2,0,2,1.0
75,1,0.6206055204722218,0.6144239608599742,-1,3,1,0,5,0,5,1.6666666666666667
76,1,0.4764624704702806,0.9850353019454735,1,2,1,0,4,0,4,2.0
77,1,0.36141894704567357,0.7476666851330822,-1,2,1,0,2,0,2,1.0
78,1,0.5699765476237342,0.7855451894350001,-1,2,1,0,2,0,2,1.0
79,1,0.4661359545015602,0.959296664151459,1,10,1,0,100,0,100,10.0
80,1,0.47298473670098534,0.6849845465118904,-1,2,1,0,2,0,2,1.0
81,1,0.5089502573683355,0.8818678969491274,1,1,1,0,1,0,1,1.0
82,1,0.6002102294969963,0.6181075260859279,1,3,1,0,4,2,6,2.0
83,1,0.55543322495566,0.8797882618226631,-1,9,1,0,121,4,125,13.88888888888889
84,1,0.6203070835723572,0.7836131878789774,-1,1,1,0,1,0,1,1.0
85,1,0.4953664266242689,0.5478739187798817,1,4,1,0,5,0,5,1.25
86,1,0.43464352489957686,0.7108185869647565,1,1,1,0,1,0,1,1.0
87,1,0.4988195668719589,0.5181539523670842,1,1,1,0,1,0,1,1.0
88,1,0.4292783036868689,0.8627484403253651,1,1,1,0,1,0,1,1.0
89,1,0.3699063647508043,0.851794187690361,-1,1,1,0,1,0,1,1.0
90,1,0.4343671659925948,0.6648469880036101,1,1,1,0,1,0,1,1.0
91,1,0.45651955226486896,0.7114092043423235,-1,1,1,0,1,0,1,1.0
92,1,0.6189600013823693,0.7357187619224259,1,3,1,0,2,2,4,1.3333333333333333
93,1,0.5555028157917669,0.9226135087643434,-1,1,1,0,1,0,1,1.0
94,1,0.4098693195335167,0.9633560087485259,-1,4,1,0,8,0,8,2.0
95,1,0.41248435669869,0.5521964714055216,1,1,1,0,1,0,1,1.0
96,1,0.5425866113527801,0.603150610243996,-1,2,1,0,2,0,2,1.0
97,1,0.5251328937918684,0.6845554738508479,1,1,1,0,1,0,1,1.0
98,1,0.5897461132174683,0.7557891289840153,-1,2,1,0,4,0,4,2.0
99,1,0.4401944975932539,0.8405184300322359,-1,1,1,0,1,0,1,1.0
